content,score
"sampah, gabisa login. kebanyakan tidur sama korup",1
"Banyak sekali gangguan baik via app/web, tdk peduli dgn mobile data/wifi. Sudah 2x vaksin, sdh jg dapat SMS tentang sertifikat vaksinnya, tp begitu masuk ke app / webnya sertifikat saya tidak ada, padahal waktu diperiksa dgn NIK datanya ada. Gak jelas !!!",2
"Tata letak kiri kanan, spasi pada nama di sertifikat mohon di atur tepat di tengah. Biar rapi dan indah di pandang. Contoh yang kurang: _____BUDI UTOMO____________ Contoh yang bagus: ________BUDI UTOMO________ Ini saran saya, mohon kepada pengembang aplikasi ini, bagian underline nama mohon di rapikan spasi kiri dan spasi kanan menurut panjang nama pemilik sertifikat. Dan pengguna aplikasi ini dapat secara otomatis peningkatan aplikasi saat download sertifikat ulang. Terima kasih",3
"Aplikasinya sangat dibutuhkan untuk berpergian,tetapi pihak apk selalu menyusahkan. Contoh aja,semenjak update jd suka force close pdhl memo/cache udah bersih/kosong. Apk kadang lag parah trus bikin hp mati total. Dan yg ini paling parah,vaksin satu dan dua berada ditanggal yg berbeda. Saat sertifikat vaksin pertama keluar,tanggal yg tertera pada sertifikat mlh tanggal saat vaksinasi kedua. Ini sangat membingungkan aplg mengingat sertifikat ini penting. Selanjutnya diperbaiki kembali aplikasinya",2
"Disempurnakan dulu! Baru digunakan secara umum! Sistem masih sering gangguan jangan dipaksakan dan dibikin formalitas doang! Udah data sering gak muncul, penguploadan data di all records juga sering gangguan, kontak yang tertera di all record pun sama sekali gak bisa dihubungi? Alhasil jadi numpang komplain deh disini. Please deh aplikasi sekelas kemenkes yang digadang² mempermudah masyarakat kok kenyataannya malah mempersulit. TOLONG DIPERBAIKI LAGI, atau DIHILANGKAN SAJA SEKALIAN!",1
"Error slalu diluar radius.... Padahal lokasi sudah di on off beberapa kali. Maps sudah di pasisikan dan udah ada ditempat scan, cache udah dibersihkan. Slalu update... Tapi tetep aja diluar radius... lupa hp juga yg keluaran 2021 ngga jadul..tetep error....Tolong ya solusinya. Kan aplikasi perduli lindungi milik pemerintah ya... Tentu mempunyai programer2 yang handal... Tentu masalah ini akan cepat teratasi.",1
"Karena nomer HP tidak sesuai atau yang masukin data ke komputer salah baca tulisan tangan saya, sertifikat vaksin tidak muncul. sudah coba isi data lengkap, muncul pop minta otp ke email tapi udah dicari cari ga ada email isinya otp sama sekali jadi bingung juga sih pake apps sama websitenya. Jadi cuma liat jumlah covid di kelurahan doang jadinya",2
"Ribet bgt,gak bisa masuk,katanya terditeksi lokasi buatan,pdhal gak ada pake aplikasi lokasi apa pun,ada pun lokasi bawaan hp,klo lokasi d matiin gak bisa masuk,udah berbagai cara sampe cari d youtube n gogle masih selalu gak bisa masuk. Makin ribet pas d pake mau cekin k bandara,anehnya data vaksin,vcr,n keberangkatan masuk datanya d bandara,tapi sy buka aplikasinya gak masuk2,untung masih bisa terbang mesti gak bisa kebuka k aplikasi ini.",1
"Gak membantu tapi menyulitkan. Produk gagal. Hp sudah dimatikan, sampai isi kuota 32GB, map sudah update, aplikasi ini sudah di update, masih gak ngesave data checkout. PERBAIKI SISTEM NYA HEI!! ORANG 2JAM DIDEPAN SCANBARCODE NIH!!",1
"Aplikasi tidak bisa dipakai utk scan barcode, setiap mau dipakai selalu diminta update data...ketika update data sudah isi no nik..tidak bisa lanjut ke isi tanggal...bukan krn tidak tahu cara isinya..tapi setiap kali enter data tgl lahir tidak bisa balik lagi ke menu nik ktp 🙈",2
"Balik lagi ke PEDULI LINDUNGI aja. Mudah di akses. Satu sehat mobile susah di akses, memBAGONGKAN, Daftar gak masuk , mau masuk harus daftar, nyoba daftar lagi gak masuk. Aplikasi nyleneh. Untuk posting harus minimal klik satu bintang. Padahal pengennya gak ngasih bintang, karena saking nylenehnya.",1
"Tidak bisa memasukkan NIK di aplikasi ini, kenapa selalu muncul notifikasi untuk mencocokkan nama dan nik di ktp padahal sudah benar nik dan nama yg dimasukkan ke aplikasi. Tahun lahir yg dimasukkan juga tidak sesuai yg dipilih munculnya, kenapa bisa beda yg muncul? Tolong diperbaiki lagi aplikasinya",1
"Aplikasi gak jelas.. Sya sudah vaksin 2x menggunakan moderna, saat cek riwayat bisa, tapi saat mau cetak sertifikat kok data tidak sesuai.. Kan gak jelas bgt.. Kurang profesional yg jelas.. Padahal Indonesia banyak orang pintar dan mumpuni di bidang IT",2
Fungsinya apa ini app. Lapor ke emailnya malah emailnya gak bisa menerima email. Status udah vaksinasi. Di akun riwayat vaksinasi gak muncul statusnya. Sertivikatny juga gak muncul... Kalo gak mau menerima masukan dan laporan error mending gak usah cantumkan email dan kontak2 sebagai embel2 untuk ngirim laporan. 😤😤😤,1
"Aplikasi bodoh 2 hari gak bisa beraktifitas kerja.. Gak bisa di akses. Gak pernah konsisten saat scan barcode cek in kemana pun, sebenarnya aplikasi ini mau mengunakan jaringan internet atau mode pesawat sih untuk kita melakukan aktivitas.. Jgn krn urusan begini aktivitas semua orang jd terganggu.",1
Aplikasi kenapa kalau lougout harus setting dan persetujuan lagi lewat email atau hp. Kalau bisa sekali saja jadi login ulang hanya cukup masukan password. Dan email atau hp itu hanya untuk notifikasi kalau ada orang luar akses pki ID kita untuk verifikasi. Jadi g ribet ribet.Thanks.,1
"Saranku untuk aplikasi ini, butuh dan perlu pengembangan bagian notifikasinya yang membatasi jarak manusia dengan manusia lainnya, jika berjaraknya tidak satu meter! Tentunya diharapkan ada nada dering yang mengingatkan secara otomatis, bisa dari fitur ini, atau melalui izin fitur di hp nya, agar mengontrol jarak bicara manusia dengan bantuan peringatan nada dering!",3
"Kerja bagus👍 Edit: untuk kartu vaksin Covid-19 kenapa tidak tertera di aplikasi dan terdapat tulisan ""belum vaksin""? Padahal beberapa tahun lalu saya sudah melakukan vaksin lengkap (1, 2, booster)",4
"layout terpotong coba lah di perbaiki, masa sekelas programmer di bawah naungannya mentri kesehatan tidak bisa memperbaiki masalah simple yaitu DPI resolusi aplikasi yang bermasalah, ukuran font sudah di ubah, tetap layout terpotong, sudah kirim email beserta screenshot an juga gak ada tanggapan..",1
Sama seperti permasalahan yang lain. Dulu vaksin pertama menggunakan aplikasi ini saya mndownload sertifikat lancar saja. Mungkin karena saya update jadi begitu halaman pertama menu aplikasi pilihan WNA / WNI tulisan setuju/mengerti/ok tidak fit disemua inchi layar hp. Mohon diperbaiki. Tolong Sampaikan ke kominfo. Saya tidakbisa masuk ke toilet mall. Tp berkat kerusakan aplikasi akhirnya saya abaikan mules hanya karena fokus menjalankan persyaratan kesehatan dari pemerintah.,4
Tolong diperbaiki aplikasi ini secepatnya krn menyulitkan untuk bisa ke fasilitas umum yg harus scan barcode dari aplikasi pedulilindungi ini. Sdh bbrp kali dicoba install/uninstall tp ttp saja layar tidak bisa bergeser ke bawah yg menampilkan saya setuju untuk diklik sehingga tdk bisa diproses lbh lanjut,1
"applikasi rusak, bukannya memudahkan malah mempersulit. tiap mau scan barcode mapsnya selalu beda sama google maps, gak singkron sama google. tiap scan selalu di luar jangkauan karena mapsnya ngaco, bikin mobilitas jadi terhambat karena harus keluar masuk applikasi terus, butuh waktu lama",1
"Aplikasinya bagus, tpi beberapa fitur kurang praktis, seperti input tgl lahir dan integrasi data dgn NIK, Seharusnya begitu sdah terdaftar sertifikat vaksinasi langsung muncul tanpa harus input ulang NIK, NIK itu panjang dan ga mudah dihafal setiap saat",3
"Sy sdh instal & bisa digunakan sudah lama, & suami saya baru instal kemaren, & ada pembaruan saat masuk, ada pilihan wni/wna, kita pilih wni & muncul tampilan syarat kebijakan dan ceklis menyetujui, disuruh baca syart &kbjakan benar2, setelah baca & ceklis menyetujui knp tdk muncul apa2. Sudah nyalakan gps lokasi. Saya pikir hp suami sy yg error, memori penuh, ku coba di hp anak yg baru, storage masih banyak, karna emang gak isi apa apa, tp sama tdk bisa juga, mohon bantuannya terimakasih",3
"Dulu waktu masih apk peduli lindungi fiturnya simpel dan sangat mudah difahami, pas berubah jd satu sehat, pas mau masuk daftar lagi, fiturnya ribet amat, visual sertifikat vaksin mesti unduh file. Terlalu ramai fiturnya. Bikin simpel aja sih. Kasih bintang 🌟 satu dulu ya.",1
"Aplikasi nya keluar-keluar mulu, berkali-kali kalau mau dipake pasti harus di instal-uninstal. Kan jadi bingung, mana kalau mau ngescan ngantri, tolong dong di perbaiki. Apalagi belakangan ini scan pakai peduli lindungi diterapkan lgi",2
Semalam saya download saya sudah di susahkan karna ketika saya daftar kode verivikasi berkali2 tidak sampai ke tujuan sehingga harus di ulang berkali2 dan akhirnya mencoba lewat wab (browser) baru lancar membuat akun. Pagi ini saya ingin mengecek kembali info vaksin saya. Saya buka aplikasinya ternyta tidak bisa di buka. Berputar2 antara aplikasi dan syarat aplikasi. Tolong dong perbaiki aplikasi ini bila memang masyarakat memilikinya (terutama yang akan berprjalanan),1
"Setelah update ke versi terbaru, nik dan tgl lahir yg tadinya tertera dalam app saya hilang, Lalu muncul warning merah untuk mengisi nik + tgl lahir. Tapu tidak bisa! Setelah mengisi nik dan tanggal lahir, di click selesai di pop up window, table tanggal lahir tetap kosong. alhasil tidak bisa verifikasi lanjut ke tiket vaksin, dan sertifikat vaksin. Masa untuk bug kaya gini aja tidak terselesikan, bagaimana aduh developer pemerintah ini, ayo dong, kerja cepat dan efisien!",1
"Lah aplikasi nya ngebug, UI nya gak friendly, sudah di centang pernyataan setuju nya suruh klik tombol setuju tapi di ui nya gak ada tombol setuju, yagitu aja terus stuck dihalaman pernyataan dan cuma bisa kembali ke halaman muka, gak bisa registrasi gak bisa login, konyol.",1
"Makin di update bukannya makin oke malah banyak bug. Tgl lahir salah gabisa di simpan pas edit. UX nya pun gak banget, hal² vital alias yg pnting gak ditonjolin seperti akses sertifikat butuh effort banget. Harusnya bisa dengan mudah ditampilkan",2
"Harus pakai izin akses lokasi sepanjang waktu yg sangat boros baterai, ijin waktu aplikasi digunakan saja tdk cukup krn setelah tutup aplikasi dan buka kembali kecuali dipilih ijin sepanjang waktu, aplikasi tdk akan bs diakses. Sertifikat vaksin sdh keluar, ada button lihat sertifikat ketika di klik tulisannya tdk ada sertifikat yg ditampilkan, berulang kali cb masukin NIK dan nama lengkap selalu begitu hasilnya. QA check lagi ya, msh banyak bug nih.",1
"Aplikasi sangat tidak jelas saya tidak bisa login padahal saya habis unduh sertifikat vaksin kedua tibatiba keluar sendiri dan tidak bisa login lagi , Tolong kepada pemerintah yang mengurus aplikasi tolong diperbaikin dengan sangat bagus untuk masyarakan indonesia , Karna garagara ini saya gak bisa masuk hotel mall dan beberapa tempat lain nya makasih.",1
"Minus di sistem harus aktifkan bluetooth dan hanya terdeteksi terhadap orang2 yang memakainya saja. Saya coba tes di daerah saya yg kebetulan ada positif, tp datanya masih zona hijau. Artinya adlh iklan aplikasi perlu ditingkatkan agar banyak orang2 yg memakai dan lebih berhati2. Semangat selalu!",3
"Note sertifikat g bisa di akses. Sudah berulang kali masukan nomor nik yg sama tp salah salah dan salah........ Lagi zooonk setelah kesekian kalinya ahirnya bisa..👎👎👎 Tapi pada saat di gunakan Aplikasi selalu erorrrrrr masuk mall barcode kadang kadang susah, ga kebaca barcode nya......",1
"waktu awal buka, Page Syarat Penggunaan & Kebijakan Privasinya kepanjangan jadi tombol Setujunya gak kelihatan. Dan lucunya, gak bisa discroll ke bawah. Jadi gak bisa masuk. Buat android dev nya, kalo gak tau saya kasih tau. Ada yg namanya ScrollableView dan RelativeLayout buat mengatasi page yang kepanjangan. Bisa pake module lama AppCompatActivity maupun yg baru di android API 27 Ke atas. JANGAN EXPECT semua user anda ngerti cara ngecilin font karen belum tentu melek teknologi. Terimakasih.",2
"Aplikasi bagus dan sangat membantu, mungkin sedikit masukan untuk pengembangan aplikasi agar izin lokasinya bisa di setting hanya waktu menggunakan aplikasi, karena sangat boros baterai dan data kita ada baiknya sinkron di NIK bukan berdasarkan Nomor HP. Terimakasih.",4
"Tidak bisa masuk ke aplikasi..cuma stuck di gambar SATUSEHAT..selalu begitu terus..padahal udh di uninstal app dan intal ulang..tetap saja tidak bisa masuk..tolong developer perbaiki segera app ini, karena ini menyangkut kepentingan masyarakat indonesia..saat mau masuk kerja /pun masuk ke tempat tempat yang mengharuskan scan barcode peduli lindungi(SATUSEHAT)..",1
"Aplikasi apaan ini. Udah di instal cuman ada menu pilih bahasa sama pilih warg negara. Begitu dipilih warg negara tampilan hanya menu kebijakan. Setelah itu tak ade apa2 lagi. Mau lanjut, menunya tak ada. Kembali malah keluar aplikasi",1
"Aplikasi nya lemot banget,mau liat sertifikat vaksin loading terus,sudah beberapa kali dan beberapa lama tetap Enda bisa.padahal sudah saya apdet aplikasi yg terbaru tetap tidak bisa.padahal saya sangat butuh sekali. KECEWA SEKALI SAYA",1
"Sudah bisa masuk, kemudian selesai aplikasi ditutup, saat dibuka lagi munculnya setting lokasi, diklik menuju rincian info aplikasi, kembali ke setting lokasi, begitu terus menerus. Dan saran kenapa klo masuk harus kode otp lagi klo sudah punya akun, kenapa tdk seperti aplikasi lainnya saat mendaftar pake email kemudian membuat password sehingga saat login cukup mengisi alamat email dan password ?Klo aplikasi ini diwajibkan tapi masuk aja tdk bisa yang salah siapa pak admin",3
"Jangankan login, baru mencoba untuk klik setuju ditampilan S&K diawal saja sudah tidak bisa karena tampilan tercrop. Aplikasinya bisa dibuka di tipe handphone manapun tapi sayang untuk tampilannya tidak bisa menyesuaikan layar tipe handphone. Duh gimana ya, menunggu bisa vaksin saja sudah susah, ketika vaksinnya sudah lengkap, kemana-mana tetap harus scan sana sini, tapi aplikasinya malah menyusahkan",1
"tolong dioptimalisasi ya fitur cari zonasi. sy pakai android 11 dan sudah update versi terbaru masih saja lokasi hasil pencarian yg kita pilih tidak sesuai ketika dipilih dan muncul di maps, terutama untuk lokasi2 di daerah pedesaan non daerah perkotaan",1
"Pengaduan customer service tidak menanggapi padahal mau masuk ke apk, permasalahan nya nomor yang terdaftar tidak bisa digunakan ke whatsapp lagi. Otomatis harus lewat SMS, untuk email saya lupa namanya jadi satu satunya jalan harus verifikasi lewat SMS. Dulu peduli lindungi sangat mudah, sekarang dipersulit dan banyak pengaduan juga tapi tidak kunjung diperbaiki sangat disayangkan.",1
Resolusi nya ga bisa menyesuaikan secara otomatis terhadap smartphone yg berlayar sederhana ... jd ga bisa terlihat tulisan SAYA SETUJU .. hanya mentok di kolom centang saja ... ga bisa di scrol lg ke bawah untuk klik tulisan SAYA SETUJU.. tolong di perbaiki lg aplikasinya...,1
"Aplikasi jeblok, gini hari masih bikin aplikasi yang gampang error. Alasannya karena antusiasme tinggi?? Masih banyak aplikasi lain yg antusiasmenya jauuuhhh lbh tinggi tapi ngga crash/error, ini login aja ngga bisa, apalagi kasusnya terus berulang ngga pernah selesai. Dari awal kan bisa aja langsung siapin infrastruktur keperluan coding dan servernya untuk minimal bisa handle jumlah penduduk Indonesia plus sedikit spare biar lbh pede lancar. Biar ngga kaya gini alesannya, antusiasme tinggi.....",1
"Aplikasi tidak bs dibuka tertulis ""lanjut"" pada bagian awal buka app, tetapi ketika di clik app malah tertutup dan tidak bs next ke menu login. Saya pengguna samsung. Bahkan saya sampai ganti hp baru hr ini dan app masih tdk dpt digunakan.",1
"Mohon dpt sgra diperbaiki krn pedulilindungi stelah updte jadi satu sehat saya mengalami Bugs di apps ini, ketika msk apps layar hanya freeze di tampilan awal yg bertuliskan satu sehat (tipe hp samsung flip 3). Saya pun uda melakukan uninstall berulang2 kali tapi tetap sama saya tidak bisa masuk ke dlm apps. Saya sudah coba di hp tmn dgn menggunakan data saya itu bisa, tp di hp saya sendiri tdk bisa msk / tdk support. Bila mau ke bandara kan butuh apps ini, jd gmn solusinya? Mhn sgera ditanggapi",1
"Ini gimana si, suruh periksa koneksi internet terus padahal data WiFi kenceng nyoba pake paket data juga gabisa. Heran padahal buka aplikasi lain atau streaming normal normal aja internet, keterangan di hp aja 1.29mb/d masa gabisa juga heran.",1
